BalanceKey,AccountKey,CustomerKey,DateKey,SnapshotDate,Balance,AvailableBalance,CreditUtilization,CurrencyCode
23458,130,65,20250607,2025-06-07,-103738.93,0,0.0,INR
23459,131,66,20250607,2025-06-07,-2944.16,2055.84,0.589,EUR
23460,132,66,20250607,2025-06-07,-414955.53,0,0.0,USD
23461,133,66,20250607,2025-06-07,33032.53,33032.53,0.0,EUR
23462,134,67,20250607,2025-06-07,-5575.92,0,0.0,USD
23463,135,67,20250607,2025-06-07,8307.25,8307.25,0.0,INR
23464,136,68,20250607,2025-06-07,-128042.99,0,0.0,GBP
23465,137,68,20250607,2025-06-07,2819.03,2819.03,0.0,GBP
23466,138,69,20250607,2025-06-07,31212.35,31212.35,0.0,SGD
23467,139,69,20250607,2025-06-07,-154626.67,0,0.0,USD
23468,140,69,20250607,2025-06-07,276961.44,276961.44,0.0,AED
23469,141,70,20250607,2025-06-07,24621.14,24621.14,0.0,EUR
23470,142,71,20250607,2025-06-07,-135613.04,0,0.0,EUR
23471,143,72,20250607,2025-06-07,-55595.33,0,0.0,USD
23472,144,72,20250607,2025-06-07,32875.44,32875.44,0.0,USD
23473,145,73,20250607,2025-06-07,-175411.35,0,0.0,USD
23474,146,73,20250607,2025-06-07,3794.91,3794.91,0.0,SGD
23475,147,74,20250607,2025-06-07,-190828.59,0,0.0,USD
23476,148,74,20250607,2025-06-07,-159733.76,0,0.0,AED
23477,149,75,20250607,2025-06-07,-156166.4,0,0.0,GBP
23478,150,75,20250607,2025-06-07,18355.24,18355.24,0.0,INR
23479,151,76,20250607,2025-06-07,-35287.47,0,0.0,SGD
23480,152,76,20250607,2025-06-07,-464396.34,0,0.0,USD
23481,153,76,20250607,2025-06-07,7652.86,7652.86,0.0,AED
23482,154,77,20250607,2025-06-07,23794.67,23794.67,0.0,AED
23483,155,77,20250607,2025-06-07,7792.17,7792.17,0.0,SGD
23484,156,78,20250607,2025-06-07,-539121.37,0,0.0,EUR
23485,157,79,20250607,2025-06-07,-37882.95,0,0.0,INR
23486,158,80,20250607,2025-06-07,747.69,747.69,0.0,AED
23487,159,81,20250607,2025-06-07,-137416.98,0,0.0,GBP
23488,160,81,20250607,2025-06-07,48249.62,48249.62,0.0,USD
23489,161,82,20250607,2025-06-07,24059.19,24059.19,0.0,GBP
23490,162,83,20250607,2025-06-07,-20037.9,0,0.0,AED
23491,163,83,20250607,2025-06-07,-79610.3,0,0.0,USD
23492,164,83,20250607,2025-06-07,9105.94,9105.94,0.0,AED
23493,165,84,20250607,2025-06-07,22809.28,22809.28,0.0,SGD
23494,166,85,20250607,2025-06-07,-2465.84,2534.16,0.493,EUR
23495,167,86,20250607,2025-06-07,-105083.28,0,0.0,USD
23496,168,86,20250607,2025-06-07,-8828.89,6171.11,0.589,USD
23497,169,87,20250607,2025-06-07,-517.49,1482.51,0.259,AED
23498,170,87,20250607,2025-06-07,-24585.82,0,0.0,SGD
23499,171,88,20250607,2025-06-07,4768.2,4768.2,0.0,EUR
23500,172,88,20250607,2025-06-07,136524.26,136524.26,0.0,EUR
23501,173,89,20250607,2025-06-07,-156734.1,0,0.0,GBP
23502,174,89,20250607,2025-06-07,-87826.73,0,0.0,USD
23503,175,90,20250607,2025-06-07,-476798.41,0,0.0,AED
23504,176,91,20250607,2025-06-07,-678.71,1321.29,0.339,USD
23505,177,91,20250607,2025-06-07,16653.06,16653.06,0.0,EUR
23506,178,92,20250607,2025-06-07,-193099.89,0,0.0,INR
23507,179,92,20250607,2025-06-07,-317831.19,0,0.0,GBP
23508,180,93,20250607,2025-06-07,79681.67,79681.67,0.0,USD
23509,181,93,20250607,2025-06-07,-241858.61,0,0.0,GBP
23510,182,94,20250607,2025-06-07,45696.93,45696.93,0.0,SGD
23511,183,94,20250607,2025-06-07,12277.41,12277.41,0.0,INR
23512,184,95,20250607,2025-06-07,-220971.13,0,0.0,GBP
23513,185,95,20250607,2025-06-07,-62867.56,0,0.0,INR
23514,186,96,20250607,2025-06-07,-2665.49,2334.51,0.533,INR
23515,187,97,20250607,2025-06-07,-376948.19,0,0.0,SGD
23516,188,98,20250607,2025-06-07,-336510.04,0,0.0,SGD
23517,189,98,20250607,2025-06-07,2469.13,2469.13,0.0,EUR
23518,190,99,20250607,2025-06-07,8540.28,8540.28,0.0,GBP
23519,191,99,20250607,2025-06-07,-168539.28,0,0.0,AED
23520,192,100,20250607,2025-06-07,-1710.49,289.51,0.855,GBP
23521,193,100,20250607,2025-06-07,6287.32,6287.32,0.0,USD
23522,194,100,20250607,2025-06-07,-246214.23,0,0.0,INR
23523,195,101,20250607,2025-06-07,43855.85,43855.85,0.0,SGD
23524,196,101,20250607,2025-06-07,-332453.26,0,0.0,SGD
23525,197,102,20250607,2025-06-07,64829.22,64829.22,0.0,INR
23526,198,103,20250607,2025-06-07,-13513.07,11486.93,0.541,AED
23527,199,104,20250607,2025-06-07,9937.18,9937.18,0.0,USD
23528,200,104,20250607,2025-06-07,-147398.92,0,0.0,USD
23529,201,104,20250607,2025-06-07,3511.43,3511.43,0.0,SGD
23530,202,105,20250607,2025-06-07,-497288.81,0,0.0,AED
23531,203,106,20250607,2025-06-07,-479157.11,0,0.0,AED
23532,204,107,20250607,2025-06-07,14549.44,14549.44,0.0,EUR
23533,205,107,20250607,2025-06-07,-365369.62,0,0.0,EUR
23534,206,107,20250607,2025-06-07,-31727.51,18272.49,0.635,USD
23535,207,108,20250607,2025-06-07,-69452.41,0,0.0,GBP
23536,208,108,20250607,2025-06-07,28003.19,28003.19,0.0,SGD
23537,209,109,20250607,2025-06-07,-3709.85,6290.15,0.371,INR
23538,210,110,20250607,2025-06-07,509930.04,509930.04,0.0,SGD
23539,211,110,20250607,2025-06-07,-408657.3,0,0.0,AED
23540,212,111,20250607,2025-06-07,-86223.38,0,0.0,USD
23541,213,111,20250607,2025-06-07,5999.19,5999.19,0.0,AED
23542,214,111,20250607,2025-06-07,81328.76,81328.76,0.0,EUR
23543,215,112,20250607,2025-06-07,-5027.65,4972.35,0.503,USD
23544,216,113,20250607,2025-06-07,3212.16,3212.16,0.0,AED
23545,217,113,20250607,2025-06-07,12887.46,12887.46,0.0,GBP
23546,218,114,20250607,2025-06-07,11902.71,11902.71,0.0,USD
23547,219,114,20250607,2025-06-07,12953.25,12953.25,0.0,AED
23548,220,115,20250607,2025-06-07,8177.33,8177.33,0.0,GBP
23549,221,115,20250607,2025-06-07,19879.05,19879.05,0.0,USD
23550,222,116,20250607,2025-06-07,31142.51,31142.51,0.0,EUR
23551,223,117,20250607,2025-06-07,16844.75,16844.75,0.0,USD
23552,224,117,20250607,2025-06-07,-19111.76,0,0.0,USD
23553,225,117,20250607,2025-06-07,139304.45,139304.45,0.0,GBP
23554,226,118,20250607,2025-06-07,-11684.98,3315.02,0.779,SGD
23555,227,118,20250607,2025-06-07,11243.5,11243.5,0.0,USD
23556,228,119,20250607,2025-06-07,13122.19,13122.19,0.0,EUR
23557,229,120,20250607,2025-06-07,39956.98,39956.98,0.0,INR
23558,230,120,20250607,2025-06-07,46194.62,46194.62,0.0,INR
23559,231,120,20250607,2025-06-07,-10660.35,39339.65,0.213,USD
23560,232,120,20250607,2025-06-07,-128195.53,0,0.0,USD
23561,233,121,20250607,2025-06-07,-147511.67,0,0.0,USD
23562,234,121,20250607,2025-06-07,-1591.61,408.39,0.796,USD
23563,235,122,20250607,2025-06-07,245340.27,245340.27,0.0,USD
23564,236,122,20250607,2025-06-07,75984.11,75984.11,0.0,USD
23565,237,123,20250607,2025-06-07,113785.9,113785.9,0.0,USD
23566,238,123,20250607,2025-06-07,-40359.86,0,0.0,SGD
23567,239,124,20250607,2025-06-07,436881.78,436881.78,0.0,USD
23568,240,125,20250607,2025-06-07,9680.76,9680.76,0.0,AED
23569,241,126,20250607,2025-06-07,-21584.32,0,0.0,AED
23570,242,126,20250607,2025-06-07,98166.66,98166.66,0.0,USD
23571,243,127,20250607,2025-06-07,-1104.75,3895.25,0.221,SGD
23572,244,128,20250607,2025-06-07,57721.83,57721.83,0.0,SGD
23573,245,129,20250607,2025-06-07,34984.56,34984.56,0.0,USD
23574,246,129,20250607,2025-06-07,-2313.07,22686.93,0.093,INR
23575,247,129,20250607,2025-06-07,-139776.77,0,0.0,AED
23576,248,130,20250607,2025-06-07,45235.41,45235.41,0.0,AED
23577,249,130,20250607,2025-06-07,4245.35,4245.35,0.0,EUR
23578,250,131,20250607,2025-06-07,-1544.85,8455.15,0.154,AED
23579,251,131,20250607,2025-06-07,45255.54,45255.54,0.0,USD
23580,252,132,20250607,2025-06-07,-69557.99,0,0.0,EUR
23581,253,133,20250607,2025-06-07,99355.38,99355.38,0.0,EUR
23582,254,133,20250607,2025-06-07,4000.25,4000.25,0.0,INR
23583,255,134,20250607,2025-06-07,13143.83,13143.83,0.0,INR
23584,256,135,20250607,2025-06-07,34838.02,34838.02,0.0,SGD
23585,257,135,20250607,2025-06-07,-8730.43,6269.57,0.582,EUR
23586,258,136,20250607,2025-06-07,6900.84,6900.84,0.0,AED
23587,259,136,20250607,2025-06-07,96472.92,96472.92,0.0,EUR
23588,260,137,20250607,2025-06-07,11790.45,11790.45,0.0,INR
23589,261,138,20250607,2025-06-07,-77547.06,0,0.0,INR
23590,262,138,20250607,2025-06-07,32168.04,32168.04,0.0,USD
23591,263,139,20250607,2025-06-07,-1538.3,461.7,0.769,EUR
23592,264,139,20250607,2025-06-07,327056.52,327056.52,0.0,SGD
23593,265,139,20250607,2025-06-07,4407.22,4407.22,0.0,USD
23594,266,140,20250607,2025-06-07,369223.71,369223.71,0.0,INR
23595,267,140,20250607,2025-06-07,-131903.7,0,0.0,GBP
23596,268,141,20250607,2025-06-07,-272810.89,0,0.0,AED
23597,269,142,20250607,2025-06-07,42917.83,42917.83,0.0,INR
23598,270,142,20250607,2025-06-07,1007.04,1007.04,0.0,USD
23599,271,142,20250607,2025-06-07,-154340.1,0,0.0,USD
23600,272,143,20250607,2025-06-07,-3536.39,6463.61,0.354,GBP
23601,273,144,20250607,2025-06-07,42482.34,42482.34,0.0,INR
23602,274,144,20250607,2025-06-07,119496.51,119496.51,0.0,USD
23603,275,144,20250607,2025-06-07,31057.3,31057.3,0.0,SGD
23604,276,144,20250607,2025-06-07,9755.38,9755.38,0.0,GBP
23605,277,145,20250607,2025-06-07,18798.49,18798.49,0.0,USD
23606,278,145,20250607,2025-06-07,34675.18,34675.18,0.0,SGD
23607,279,146,20250607,2025-06-07,38258.4,38258.4,0.0,EUR
23608,280,146,20250607,2025-06-07,11338.56,11338.56,0.0,EUR
23609,281,147,20250607,2025-06-07,-630.1,1369.9,0.315,USD
23610,282,147,20250607,2025-06-07,-34530.35,0,0.0,AED
23611,283,147,20250607,2025-06-07,-1680.3,3319.7,0.336,SGD
23612,284,147,20250607,2025-06-07,83310.61,83310.61,0.0,AED
23613,285,148,20250607,2025-06-07,6588.45,6588.45,0.0,AED
23614,286,149,20250607,2025-06-07,11613.36,11613.36,0.0,SGD
23615,287,150,20250607,2025-06-07,-103114.89,0,0.0,SGD
23616,288,150,20250607,2025-06-07,-272.05,1727.95,0.136,SGD
23617,289,151,20250607,2025-06-07,-16464.03,33535.97,0.329,AED
23618,290,151,20250607,2025-06-07,3270.3,3270.3,0.0,EUR
23619,291,151,20250607,2025-06-07,801429.74,801429.74,0.0,USD
23620,292,152,20250607,2025-06-07,-105068.38,0,0.0,SGD
23621,293,153,20250607,2025-06-07,21811.37,21811.37,0.0,INR
23622,294,153,20250607,2025-06-07,45114.56,45114.56,0.0,GBP
23623,295,153,20250607,2025-06-07,25900.33,25900.33,0.0,AED
23624,296,154,20250607,2025-06-07,33977.72,33977.72,0.0,GBP
23625,297,154,20250607,2025-06-07,-2804.47,22195.53,0.112,INR
23626,298,155,20250607,2025-06-07,-1418.73,23581.27,0.057,GBP
23627,299,156,20250607,2025-06-07,-1568.26,3431.74,0.314,AED
23628,300,157,20250607,2025-06-07,-454017.47,0,0.0,EUR
23629,301,157,20250607,2025-06-07,-3437.84,11562.16,0.229,EUR
23630,302,157,20250607,2025-06-07,9087.76,9087.76,0.0,GBP
23631,303,158,20250607,2025-06-07,3009.52,3009.52,0.0,USD
23632,304,159,20250607,2025-06-07,-4774.83,20225.17,0.191,USD
23633,305,159,20250607,2025-06-07,37619.49,37619.49,0.0,AED
23634,306,159,20250607,2025-06-07,-21776.5,0,0.0,SGD
23635,307,160,20250607,2025-06-07,27104.95,27104.95,0.0,SGD
23636,308,160,20250607,2025-06-07,-11113.85,13886.15,0.445,EUR
23637,309,160,20250607,2025-06-07,-297588.56,0,0.0,INR
23638,310,161,20250607,2025-06-07,576.21,576.21,0.0,INR
23639,311,162,20250607,2025-06-07,-409998.53,0,0.0,USD
23640,312,162,20250607,2025-06-07,-155028.44,0,0.0,USD
23641,313,162,20250607,2025-06-07,-1857.69,8142.31,0.186,INR
23642,314,162,20250607,2025-06-07,1001.45,1001.45,0.0,EUR
23643,315,163,20250607,2025-06-07,39726.82,39726.82,0.0,AED
23644,316,163,20250607,2025-06-07,10409.85,10409.85,0.0,SGD
23645,317,164,20250607,2025-06-07,50441.44,50441.44,0.0,AED
23646,318,164,20250607,2025-06-07,13979.93,13979.93,0.0,EUR
23647,319,165,20250607,2025-06-07,19228.37,19228.37,0.0,GBP
23648,320,166,20250607,2025-06-07,-257496.33,0,0.0,AED
23649,321,166,20250607,2025-06-07,22675.63,22675.63,0.0,USD
23650,322,166,20250607,2025-06-07,39940.14,39940.14,0.0,USD
23651,323,167,20250607,2025-06-07,-16066.14,33933.86,0.321,INR
23652,324,167,20250607,2025-06-07,1411.08,1411.08,0.0,SGD
23653,325,168,20250607,2025-06-07,15869.98,15869.98,0.0,INR
23654,326,168,20250607,2025-06-07,72377.5,72377.5,0.0,USD
23655,327,168,20250607,2025-06-07,39464.94,39464.94,0.0,USD
23656,328,168,20250607,2025-06-07,-62988.16,0,0.0,USD
23657,329,169,20250607,2025-06-07,33830.97,33830.97,0.0,USD
23658,330,169,20250607,2025-06-07,4393.3,4393.3,0.0,EUR
23659,331,170,20250607,2025-06-07,5377.31,5377.31,0.0,GBP
23660,332,171,20250607,2025-06-07,-134733.28,0,0.0,GBP
23661,333,171,20250607,2025-06-07,208.06,208.06,0.0,USD
23662,334,172,20250607,2025-06-07,581503.47,581503.47,0.0,SGD
23663,335,172,20250607,2025-06-07,-7720.64,2279.36,0.772,EUR
23664,336,172,20250607,2025-06-07,17544.9,17544.9,0.0,USD
23665,337,173,20250607,2025-06-07,15385.4,15385.4,0.0,INR
23666,338,173,20250607,2025-06-07,55755.77,55755.77,0.0,GBP
23667,339,173,20250607,2025-06-07,-140508.33,0,0.0,GBP
23668,340,174,20250607,2025-06-07,9412.4,9412.4,0.0,USD
23669,341,175,20250607,2025-06-07,-63189.0,0,0.0,EUR
23670,342,175,20250607,2025-06-07,82576.25,82576.25,0.0,GBP
23671,343,176,20250607,2025-06-07,-31960.34,0,0.0,GBP
23672,344,176,20250607,2025-06-07,59852.18,59852.18,0.0,AED
23673,345,177,20250607,2025-06-07,-254559.13,0,0.0,USD
23674,346,177,20250607,2025-06-07,-62.38,1937.62,0.031,GBP
23675,347,178,20250607,2025-06-07,-7426.68,2573.32,0.743,USD
23676,348,178,20250607,2025-06-07,-281411.97,0,0.0,USD
23677,349,178,20250607,2025-06-07,-119834.68,0,0.0,EUR
23678,350,179,20250607,2025-06-07,51799.47,51799.47,0.0,EUR
23679,351,180,20250607,2025-06-07,-3439.44,46560.56,0.069,AED
23680,352,181,20250607,2025-06-07,10074.02,10074.02,0.0,SGD
23681,353,182,20250607,2025-06-07,-321710.37,0,0.0,GBP
23682,354,182,20250607,2025-06-07,23348.47,23348.47,0.0,GBP
23683,355,183,20250607,2025-06-07,-20972.19,29027.81,0.419,USD
23684,356,183,20250607,2025-06-07,-138045.24,0,0.0,INR
23685,357,184,20250607,2025-06-07,306651.37,306651.37,0.0,USD
23686,358,184,20250607,2025-06-07,16861.9,16861.9,0.0,USD
23687,359,184,20250607,2025-06-07,5573.62,5573.62,0.0,AED
23688,360,185,20250607,2025-06-07,1077.52,1077.52,0.0,SGD
23689,361,185,20250607,2025-06-07,-2018.48,22981.52,0.081,GBP
23690,362,186,20250607,2025-06-07,-205.29,1794.71,0.103,SGD
23691,363,186,20250607,2025-06-07,-375569.88,0,0.0,INR
23692,364,187,20250607,2025-06-07,30045.72,30045.72,0.0,INR
23693,365,187,20250607,2025-06-07,-57102.43,0,0.0,INR
23694,366,187,20250607,2025-06-07,17866.9,17866.9,0.0,SGD
23695,367,188,20250607,2025-06-07,35978.69,35978.69,0.0,GBP
23696,368,188,20250607,2025-06-07,-99488.76,0,0.0,USD
23697,369,189,20250607,2025-06-07,-237695.69,0,0.0,AED
23698,370,190,20250607,2025-06-07,13137.44,13137.44,0.0,USD
23699,371,190,20250607,2025-06-07,-16258.08,0,0.0,EUR
23700,372,191,20250607,2025-06-07,-8085.28,6914.72,0.539,SGD
23701,373,192,20250607,2025-06-07,48667.35,48667.35,0.0,AED
23702,374,192,20250607,2025-06-07,-6158.47,3841.53,0.616,EUR
23703,375,193,20250607,2025-06-07,419961.36,419961.36,0.0,SGD
23704,376,193,20250607,2025-06-07,6237.24,6237.24,0.0,SGD
23705,377,194,20250607,2025-06-07,3958.94,3958.94,0.0,USD
23706,378,194,20250607,2025-06-07,5128.55,5128.55,0.0,GBP
23707,379,195,20250607,2025-06-07,-149563.58,0,0.0,USD
23708,380,196,20250607,2025-06-07,-1418.59,8581.41,0.142,AED
23709,381,196,20250607,2025-06-07,43464.05,43464.05,0.0,SGD
23710,382,196,20250607,2025-06-07,789995.82,789995.82,0.0,AED
23711,383,197,20250607,2025-06-07,36562.51,36562.51,0.0,USD
23712,384,197,20250607,2025-06-07,-2130.08,7869.92,0.213,EUR
23713,385,197,20250607,2025-06-07,4400.17,4400.17,0.0,EUR
23714,386,198,20250607,2025-06-07,9236.6,9236.6,0.0,USD
23715,387,198,20250607,2025-06-07,-2238.91,2761.09,0.448,SGD
23716,388,199,20250607,2025-06-07,-21735.25,28264.75,0.435,GBP
23717,389,200,20250607,2025-06-07,17060.43,17060.43,0.0,INR
23718,390,200,20250607,2025-06-07,-305457.68,0,0.0,INR
23719,391,201,20250607,2025-06-07,-6641.6,8358.4,0.443,EUR
23720,392,201,20250607,2025-06-07,508289.63,508289.63,0.0,AED
23721,393,201,20250607,2025-06-07,-262262.05,0,0.0,GBP
23722,394,202,20250607,2025-06-07,4242.72,4242.72,0.0,SGD
23723,395,202,20250607,2025-06-07,-62224.81,0,0.0,INR
23724,396,203,20250607,2025-06-07,-3489.28,6510.72,0.349,AED
23725,397,203,20250607,2025-06-07,21221.95,21221.95,0.0,EUR
23726,398,204,20250607,2025-06-07,-2265.47,2734.53,0.453,USD
23727,399,204,20250607,2025-06-07,-1104.66,8895.34,0.11,AED
23728,400,205,20250607,2025-06-07,20884.78,20884.78,0.0,EUR
23729,401,206,20250607,2025-06-07,-264043.62,0,0.0,USD
23730,402,207,20250607,2025-06-07,168363.63,168363.63,0.0,USD
23731,403,207,20250607,2025-06-07,-2379.05,12620.95,0.159,AED
23732,404,208,20250607,2025-06-07,-796.48,4203.52,0.159,EUR
23733,405,208,20250607,2025-06-07,48941.43,48941.43,0.0,AED
23734,406,209,20250607,2025-06-07,-122998.62,0,0.0,EUR
23735,407,210,20250607,2025-06-07,-65.77,9934.23,0.007,GBP
23736,408,210,20250607,2025-06-07,40666.78,40666.78,0.0,INR
23737,409,211,20250607,2025-06-07,42195.81,42195.81,0.0,AED
23738,410,212,20250607,2025-06-07,480976.73,480976.73,0.0,INR
23739,411,212,20250607,2025-06-07,40548.88,40548.88,0.0,GBP
23740,412,213,20250607,2025-06-07,-368017.02,0,0.0,USD
23741,413,213,20250607,2025-06-07,64599.18,64599.18,0.0,INR
23742,414,214,20250607,2025-06-07,-85470.15,0,0.0,USD
23743,415,214,20250607,2025-06-07,4236.77,4236.77,0.0,USD
23744,416,214,20250607,2025-06-07,3877.48,3877.48,0.0,USD
23745,417,215,20250607,2025-06-07,-9215.57,5784.43,0.614,SGD
23746,418,215,20250607,2025-06-07,74659.26,74659.26,0.0,GBP
23747,419,216,20250607,2025-06-07,-642670.9,0,0.0,USD
23748,420,216,20250607,2025-06-07,563721.2,563721.2,0.0,EUR
23749,421,217,20250607,2025-06-07,53274.38,53274.38,0.0,AED
23750,422,217,20250607,2025-06-07,-39992.3,0,0.0,EUR
23751,423,217,20250607,2025-06-07,-3853.22,11146.78,0.257,INR
23752,424,217,20250607,2025-06-07,39166.83,39166.83,0.0,USD
23753,425,218,20250607,2025-06-07,-1917.63,8082.37,0.192,GBP
23754,426,218,20250607,2025-06-07,113173.43,113173.43,0.0,EUR
23755,427,218,20250607,2025-06-07,-198072.56,0,0.0,USD
23756,428,219,20250607,2025-06-07,-62880.87,0,0.0,AED
23757,429,220,20250607,2025-06-07,-2026.01,-26.01,1.013,GBP
23758,430,220,20250607,2025-06-07,33620.99,33620.99,0.0,INR
23759,431,220,20250607,2025-06-07,45280.51,45280.51,0.0,USD
23760,432,220,20250607,2025-06-07,-100219.3,0,0.0,SGD
23761,1,1,20250531,2025-05-31,19389.02,19389.02,0.0,EUR
23762,2,1,20250531,2025-05-31,-86458.97,0,0.0,AED
23763,3,2,20250531,2025-05-31,-4686.88,5313.12,0.469,INR
23764,4,2,20250531,2025-05-31,-418902.09,0,0.0,EUR
23765,5,3,20250531,2025-05-31,-7111.11,42888.89,0.142,EUR
23766,6,3,20250531,2025-05-31,-75862.3,0,0.0,AED
23767,7,3,20250531,2025-05-31,3245.49,3245.49,0.0,GBP
23768,8,4,20250531,2025-05-31,22747.2,22747.2,0.0,USD
23769,9,4,20250531,2025-05-31,-167.93,49832.07,0.003,EUR
23770,10,4,20250531,2025-05-31,10131.18,10131.18,0.0,SGD
23771,11,5,20250531,2025-05-31,-24128.18,0,0.0,AED
23772,12,5,20250531,2025-05-31,-297.21,1702.79,0.149,AED
23773,13,6,20250531,2025-05-31,-353.39,49646.61,0.007,GBP
23774,14,6,20250531,2025-05-31,177249.74,177249.74,0.0,USD
23775,15,6,20250531,2025-05-31,21375.02,21375.02,0.0,USD
23776,16,7,20250531,2025-05-31,-466581.44,0,0.0,EUR
23777,17,7,20250531,2025-05-31,24253.0,24253.0,0.0,USD
23778,18,8,20250531,2025-05-31,4790.67,4790.67,0.0,SGD
23779,19,8,20250531,2025-05-31,-11.59,1988.41,0.006,SGD
23780,20,8,20250531,2025-05-31,10697.97,10697.97,0.0,USD
23781,21,9,20250531,2025-05-31,-6380.31,3619.69,0.638,EUR
23782,22,9,20250531,2025-05-31,1823.98,1823.98,0.0,INR
23783,23,9,20250531,2025-05-31,-55413.16,0,0.0,USD
23784,24,9,20250531,2025-05-31,10863.74,10863.74,0.0,USD
23785,25,10,20250531,2025-05-31,61195.94,61195.94,0.0,USD
23786,26,10,20250531,2025-05-31,55177.95,55177.95,0.0,SGD
23787,27,10,20250531,2025-05-31,-22312.58,0,0.0,SGD
23788,28,11,20250531,2025-05-31,10493.92,10493.92,0.0,SGD
23789,29,12,20250531,2025-05-31,3085.64,3085.64,0.0,USD
23790,30,12,20250531,2025-05-31,19213.05,19213.05,0.0,USD
23791,31,13,20250531,2025-05-31,-155705.49,0,0.0,EUR
23792,32,14,20250531,2025-05-31,-695.9,1304.1,0.348,AED
23793,33,14,20250531,2025-05-31,5061.88,5061.88,0.0,USD
23794,34,14,20250531,2025-05-31,166487.57,166487.57,0.0,AED
23795,35,14,20250531,2025-05-31,38544.9,38544.9,0.0,AED
23796,36,15,20250531,2025-05-31,-4256.87,10743.13,0.284,USD
23797,37,15,20250531,2025-05-31,14045.36,14045.36,0.0,INR
23798,38,15,20250531,2025-05-31,-2183.69,22816.31,0.087,GBP
23799,39,16,20250531,2025-05-31,-49710.32,289.68,0.994,EUR
23800,40,16,20250531,2025-05-31,249612.58,249612.58,0.0,USD
23801,41,16,20250531,2025-05-31,70614.49,70614.49,0.0,INR
23802,42,17,20250531,2025-05-31,-134949.06,0,0.0,SGD
23803,43,18,20250531,2025-05-31,15734.82,15734.82,0.0,USD
23804,44,18,20250531,2025-05-31,-13.72,1986.28,0.007,GBP
23805,45,19,20250531,2025-05-31,-132263.23,0,0.0,INR
23806,46,20,20250531,2025-05-31,-27.59,1972.41,0.014,AED
23807,47,20,20250531,2025-05-31,35374.82,35374.82,0.0,USD
23808,48,21,20250531,2025-05-31,10114.79,10114.79,0.0,USD
23809,49,21,20250531,2025-05-31,-91959.83,0,0.0,GBP
23810,50,22,20250531,2025-05-31,8576.45,8576.45,0.0,AED
23811,51,23,20250531,2025-05-31,17413.93,17413.93,0.0,AED
23812,52,23,20250531,2025-05-31,-281144.58,0,0.0,USD
23813,53,23,20250531,2025-05-31,-291169.32,0,0.0,USD
23814,54,23,20250531,2025-05-31,-305610.8,0,0.0,GBP
23815,55,24,20250531,2025-05-31,-4493.3,10506.7,0.3,AED
23816,56,24,20250531,2025-05-31,19210.81,19210.81,0.0,INR
23817,57,25,20250531,2025-05-31,-522.77,9477.23,0.052,USD
23818,58,25,20250531,2025-05-31,643296.9,643296.9,0.0,USD
23819,59,26,20250531,2025-05-31,-518093.08,0,0.0,INR
23820,60,26,20250531,2025-05-31,22467.69,22467.69,0.0,AED
23821,61,26,20250531,2025-05-31,-405.15,4594.85,0.081,AED
23822,62,27,20250531,2025-05-31,-407930.2,0,0.0,SGD
23823,63,28,20250531,2025-05-31,9953.33,9953.33,0.0,AED
23824,64,28,20250531,2025-05-31,17010.57,17010.57,0.0,INR
23825,65,28,20250531,2025-05-31,-2768.51,2231.49,0.554,EUR
23826,66,29,20250531,2025-05-31,-163476.07,0,0.0,INR
23827,67,29,20250531,2025-05-31,-627.03,4372.97,0.125,AED
23828,68,29,20250531,2025-05-31,-64583.84,0,0.0,GBP
23829,69,30,20250531,2025-05-31,19084.97,19084.97,0.0,SGD
23830,70,31,20250531,2025-05-31,-63625.66,0,0.0,USD
23831,71,31,20250531,2025-05-31,79766.89,79766.89,0.0,SGD
23832,72,32,20250531,2025-05-31,6055.75,6055.75,0.0,INR
23833,73,33,20250531,2025-05-31,-96003.44,0,0.0,USD
23834,74,33,20250531,2025-05-31,-177160.88,0,0.0,AED
23835,75,34,20250531,2025-05-31,-26922.32,0,0.0,AED
23836,76,35,20250531,2025-05-31,10443.76,10443.76,0.0,USD
23837,77,35,20250531,2025-05-31,-6279.29,18720.71,0.251,AED
23838,78,35,20250531,2025-05-31,-401883.29,0,0.0,GBP
23839,79,36,20250531,2025-05-31,73786.91,73786.91,0.0,USD
23840,80,37,20250531,2025-05-31,-3054.32,11945.68,0.204,USD
23841,81,38,20250531,2025-05-31,-1535.33,8464.67,0.154,GBP
23842,82,38,20250531,2025-05-31,-564070.41,0,0.0,EUR
23843,83,39,20250531,2025-05-31,18524.36,18524.36,0.0,GBP
23844,84,40,20250531,2025-05-31,-204453.03,0,0.0,EUR
23845,85,41,20250531,2025-05-31,17048.13,17048.13,0.0,AED
23846,86,42,20250531,2025-05-31,-17783.66,7216.34,0.711,AED
23847,87,43,20250531,2025-05-31,23106.99,23106.99,0.0,INR
23848,88,43,20250531,2025-05-31,-15997.73,34002.27,0.32,AED
23849,89,44,20250531,2025-05-31,-65480.2,0,0.0,GBP
23850,90,45,20250531,2025-05-31,13341.4,13341.4,0.0,GBP
23851,91,45,20250531,2025-05-31,16000.15,16000.15,0.0,INR
23852,92,46,20250531,2025-05-31,63441.8,63441.8,0.0,AED
23853,93,46,20250531,2025-05-31,-97715.32,0,0.0,GBP
23854,94,46,20250531,2025-05-31,114187.97,114187.97,0.0,USD
23855,95,46,20250531,2025-05-31,-180639.45,0,0.0,USD
