SnapshotKey,BranchKey,DateKey,SnapshotDate,TransactionVolume,TransactionValueUsd,NewAccountsOpened,FraudCasesCaught,CustomerSatScore
1377,9,20260405,2026-04-05,97,30441.3,0,0,4.2
1378,10,20260405,2026-04-05,150,26813.72,0,0,4.6
1379,11,20260405,2026-04-05,149,22355.54,6,3,3.8
1380,12,20260405,2026-04-05,109,35472.87,1,3,3.8
1381,13,20260405,2026-04-05,122,20979.84,1,3,4.5
1382,14,20260405,2026-04-05,120,41610.18,3,0,4.2
1383,15,20260405,2026-04-05,50,15049.48,1,0,4.2
1384,16,20260405,2026-04-05,52,13136.52,0,2,4.0
1385,17,20260405,2026-04-05,58,11528.31,1,0,4.4
1386,18,20260405,2026-04-05,43,12612.7,1,3,4.2
1387,1,20260404,2026-04-04,93,19245.26,2,3,4.0
1388,2,20260404,2026-04-04,151,53912.37,4,1,4.4
1389,3,20260404,2026-04-04,130,26947.28,1,1,4.5
1390,4,20260404,2026-04-04,113,52719.85,3,2,4.6
1391,5,20260404,2026-04-04,143,53189.48,4,1,3.6
1392,6,20260404,2026-04-04,148,33564.26,4,0,3.7
1393,7,20260404,2026-04-04,96,32364.15,6,0,3.8
1394,8,20260404,2026-04-04,160,75022.91,5,1,3.8
1395,9,20260404,2026-04-04,113,38680.35,3,2,4.7
1396,10,20260404,2026-04-04,126,29351.88,6,1,3.6
1397,11,20260404,2026-04-04,116,41901.11,6,0,4.3
1398,12,20260404,2026-04-04,116,50994.5,6,3,4.7
1399,13,20260404,2026-04-04,168,57982.9,4,0,3.8
1400,14,20260404,2026-04-04,113,23375.94,3,0,4.4
1401,15,20260404,2026-04-04,38,8583.61,0,2,4.0
1402,16,20260404,2026-04-04,69,28710.8,0,3,3.8
1403,17,20260404,2026-04-04,55,22224.54,1,3,3.9
1404,18,20260404,2026-04-04,68,17531.51,1,2,3.6
1405,1,20260403,2026-04-03,207,48992.56,3,1,4.1
1406,2,20260403,2026-04-03,208,56557.01,6,2,4.8
1407,3,20260403,2026-04-03,192,86456.58,6,2,4.0
1408,4,20260403,2026-04-03,267,71700.76,6,1,4.5
1409,5,20260403,2026-04-03,266,58078.7,3,3,4.8
1410,6,20260403,2026-04-03,168,27653.25,1,0,4.7
1411,7,20260403,2026-04-03,273,34874.7,4,3,4.1
1412,8,20260403,2026-04-03,187,79492.9,4,3,3.8
1413,9,20260403,2026-04-03,255,106851.47,6,2,4.7
1414,10,20260403,2026-04-03,285,66054.02,4,0,3.6
1415,11,20260403,2026-04-03,279,60003.67,3,3,4.4
1416,12,20260403,2026-04-03,249,93605.46,5,1,4.7
1417,13,20260403,2026-04-03,219,28661.93,2,0,3.7
1418,14,20260403,2026-04-03,207,42571.69,3,0,4.6
1419,15,20260403,2026-04-03,109,42089.65,0,3,3.8
1420,16,20260403,2026-04-03,107,48960.58,1,0,3.6
1421,17,20260403,2026-04-03,96,13988.78,0,1,4.9
1422,18,20260403,2026-04-03,96,22994.08,1,2,4.4
1423,1,20260402,2026-04-02,169,42725.17,1,0,3.6
1424,2,20260402,2026-04-02,224,49396.66,6,2,4.6
1425,3,20260402,2026-04-02,221,64945.96,3,2,4.4
1426,4,20260402,2026-04-02,197,52755.36,2,1,3.7
1427,5,20260402,2026-04-02,175,55847.0,1,0,3.9
1428,6,20260402,2026-04-02,245,69816.83,1,3,4.5
1429,7,20260402,2026-04-02,217,103108.38,6,1,3.6
1430,8,20260402,2026-04-02,226,38428.29,0,0,4.1
1431,9,20260402,2026-04-02,253,115196.91,1,3,4.0
1432,10,20260402,2026-04-02,232,57083.89,2,0,3.6
1433,11,20260402,2026-04-02,217,97985.94,6,1,4.2
1434,12,20260402,2026-04-02,238,101165.14,4,0,3.8
1435,13,20260402,2026-04-02,200,67687.8,3,1,4.3
1436,14,20260402,2026-04-02,261,32559.51,6,0,4.0
1437,15,20260402,2026-04-02,112,21305.79,0,2,4.5
1438,16,20260402,2026-04-02,93,36858.47,0,3,4.0
1439,17,20260402,2026-04-02,106,35125.13,0,3,4.1
1440,18,20260402,2026-04-02,111,37907.87,0,3,3.7
1441,1,20260401,2026-04-01,166,66237.31,2,3,4.6
1442,2,20260401,2026-04-01,279,50834.29,2,2,4.3
1443,3,20260401,2026-04-01,208,50794.96,6,2,4.0
1444,4,20260401,2026-04-01,258,75526.4,6,2,3.8
1445,5,20260401,2026-04-01,172,46671.99,3,2,4.3
1446,6,20260401,2026-04-01,216,69917.21,6,1,3.8
1447,7,20260401,2026-04-01,259,104554.43,1,1,3.8
1448,8,20260401,2026-04-01,188,43376.34,4,2,4.6
1449,9,20260401,2026-04-01,270,81410.15,4,3,4.4
1450,10,20260401,2026-04-01,222,91882.1,3,0,3.9
1451,11,20260401,2026-04-01,207,73238.31,5,3,4.2
1452,12,20260401,2026-04-01,157,51038.72,0,2,3.8
1453,13,20260401,2026-04-01,244,77705.63,5,1,4.4
1454,14,20260401,2026-04-01,219,52375.35,0,0,4.4
1455,15,20260401,2026-04-01,87,18463.39,0,3,4.0
1456,16,20260401,2026-04-01,98,19287.35,0,0,4.9
1457,17,20260401,2026-04-01,107,40406.8,1,0,3.9
1458,18,20260401,2026-04-01,99,12142.5,1,2,3.9
1459,1,20260331,2026-03-31,193,48154.51,1,2,4.0
1460,2,20260331,2026-03-31,184,47208.54,4,0,4.2
1461,3,20260331,2026-03-31,256,94161.94,5,1,4.0
1462,4,20260331,2026-03-31,191,32748.75,1,1,4.4
1463,5,20260331,2026-03-31,172,32482.12,4,2,4.5
1464,6,20260331,2026-03-31,161,62600.1,3,1,4.8
1465,7,20260331,2026-03-31,231,92538.84,1,0,4.4
1466,8,20260331,2026-03-31,257,84515.91,4,0,3.9
1467,9,20260331,2026-03-31,206,69666.63,2,2,4.0
1468,10,20260331,2026-03-31,239,55698.03,4,0,4.9
1469,11,20260331,2026-03-31,265,106183.11,1,0,4.1
1470,12,20260331,2026-03-31,271,61956.46,2,0,4.0
1471,13,20260331,2026-03-31,277,130366.16,1,0,4.7
1472,14,20260331,2026-03-31,157,62319.35,4,0,3.8
1473,15,20260331,2026-03-31,97,36369.53,0,0,4.2
1474,16,20260331,2026-03-31,81,13786.74,0,1,4.5
1475,17,20260331,2026-03-31,110,19020.7,0,1,4.6
1476,18,20260331,2026-03-31,97,41782.88,0,1,4.3
1477,1,20260330,2026-03-30,198,86261.05,6,0,4.2
1478,2,20260330,2026-03-30,214,33291.17,5,2,4.1
1479,3,20260330,2026-03-30,154,24166.48,1,0,4.8
1480,4,20260330,2026-03-30,241,42825.76,5,0,4.4
1481,5,20260330,2026-03-30,185,66691.34,4,0,4.7
1482,6,20260330,2026-03-30,257,108911.05,3,3,3.9
1483,7,20260330,2026-03-30,262,86491.08,4,0,4.2
1484,8,20260330,2026-03-30,199,67017.72,1,3,4.8
1485,9,20260330,2026-03-30,199,71218.84,4,1,3.9
1486,10,20260330,2026-03-30,177,71936.67,1,0,4.7
1487,11,20260330,2026-03-30,162,56397.32,0,2,4.1
1488,12,20260330,2026-03-30,279,92652.32,4,1,4.6
1489,13,20260330,2026-03-30,272,115948.76,5,3,3.9
1490,14,20260330,2026-03-30,178,26858.14,1,2,4.0
1491,15,20260330,2026-03-30,106,17026.3,0,3,4.1
1492,16,20260330,2026-03-30,102,14258.64,0,3,4.1
1493,17,20260330,2026-03-30,90,32015.56,0,0,4.8
1494,18,20260330,2026-03-30,68,21103.82,1,3,4.7
1495,1,20260329,2026-03-29,128,26987.61,3,0,4.7
1496,2,20260329,2026-03-29,95,39755.84,6,1,4.7
1497,3,20260329,2026-03-29,166,20802.13,3,0,4.2
1498,4,20260329,2026-03-29,93,31657.92,5,2,4.4
1499,5,20260329,2026-03-29,95,15043.59,0,0,4.7
1500,6,20260329,2026-03-29,119,44691.99,5,0,4.6
1501,7,20260329,2026-03-29,135,53316.93,6,3,4.9
1502,8,20260329,2026-03-29,94,24906.34,0,2,3.6
1503,9,20260329,2026-03-29,140,32218.68,4,1,4.5
1504,10,20260329,2026-03-29,142,46695.18,3,3,3.9
1505,11,20260329,2026-03-29,115,44215.82,2,0,4.6
1506,12,20260329,2026-03-29,116,42647.35,6,3,3.9
1507,13,20260329,2026-03-29,164,24518.03,4,2,4.9
1508,14,20260329,2026-03-29,161,39262.1,3,3,3.9
1509,15,20260329,2026-03-29,69,17739.95,1,3,4.5
1510,16,20260329,2026-03-29,59,22523.67,1,2,3.8
1511,17,20260329,2026-03-29,69,28565.32,0,1,4.5
1512,18,20260329,2026-03-29,42,8313.39,1,3,3.7
1513,1,20260328,2026-03-28,118,47280.15,3,2,4.0
1514,2,20260328,2026-03-28,144,28978.14,0,1,3.9
1515,3,20260328,2026-03-28,161,60374.46,3,0,4.1
1516,4,20260328,2026-03-28,124,37494.85,2,1,4.0
1517,5,20260328,2026-03-28,110,29874.87,2,1,4.8
1518,6,20260328,2026-03-28,163,74690.56,3,3,4.6
1519,7,20260328,2026-03-28,167,73186.27,0,3,4.3
1520,8,20260328,2026-03-28,170,75863.15,1,0,3.6
1521,9,20260328,2026-03-28,146,44778.51,3,3,4.6
1522,10,20260328,2026-03-28,170,57089.91,4,2,4.6
1523,11,20260328,2026-03-28,147,22009.5,1,0,4.5
1524,12,20260328,2026-03-28,124,39967.68,1,2,4.2
1525,13,20260328,2026-03-28,150,26411.16,4,3,3.8
1526,14,20260328,2026-03-28,141,61622.94,4,3,4.8
1527,15,20260328,2026-03-28,50,13007.69,1,2,3.7
1528,16,20260328,2026-03-28,51,16254.93,0,3,3.7
1529,17,20260328,2026-03-28,43,5671.9,0,3,4.5
1530,18,20260328,2026-03-28,52,21923.31,0,2,4.8
1531,1,20260327,2026-03-27,191,27101.17,1,0,4.3
1532,2,20260327,2026-03-27,243,65508.37,3,0,4.0
1533,3,20260327,2026-03-27,280,75894.28,6,0,3.8
1534,4,20260327,2026-03-27,269,61217.07,1,0,4.3
1535,5,20260327,2026-03-27,275,62835.19,1,2,4.5
1536,6,20260327,2026-03-27,218,95141.05,1,0,3.8
1537,7,20260327,2026-03-27,161,66040.67,0,0,4.0
1538,8,20260327,2026-03-27,247,57948.09,4,1,4.6
1539,9,20260327,2026-03-27,222,79574.19,4,2,4.6
1540,10,20260327,2026-03-27,256,54401.8,4,3,3.8
1541,11,20260327,2026-03-27,266,79845.61,6,1,4.8
1542,12,20260327,2026-03-27,209,39097.96,4,0,4.1
1543,13,20260327,2026-03-27,277,62708.17,6,3,3.8
1544,14,20260327,2026-03-27,244,39250.09,3,1,4.9
1545,15,20260327,2026-03-27,111,45908.27,1,0,4.8
1546,16,20260327,2026-03-27,83,19079.74,0,0,3.9
1547,17,20260327,2026-03-27,71,26771.82,1,0,4.3
1548,18,20260327,2026-03-27,78,17593.13,0,1,4.3
1549,1,20260326,2026-03-26,231,101137.82,2,0,4.0
1550,2,20260326,2026-03-26,256,65889.96,6,0,4.2
1551,3,20260326,2026-03-26,187,84728.35,5,2,4.5
1552,4,20260326,2026-03-26,241,55146.31,3,1,4.3
1553,5,20260326,2026-03-26,226,33233.97,6,0,4.3
1554,6,20260326,2026-03-26,211,54139.49,4,0,4.0
1555,7,20260326,2026-03-26,248,49632.74,4,2,4.4
1556,8,20260326,2026-03-26,244,101356.98,5,1,4.5
1557,9,20260326,2026-03-26,155,22422.14,5,1,4.7
1558,10,20260326,2026-03-26,267,116607.87,6,3,3.9
1559,11,20260326,2026-03-26,253,79713.04,5,1,4.5
1560,12,20260326,2026-03-26,262,38737.77,4,2,4.7
1561,13,20260326,2026-03-26,278,85493.16,5,0,3.6
1562,14,20260326,2026-03-26,208,95479.08,0,1,4.7
1563,15,20260326,2026-03-26,105,22471.6,1,2,4.7
1564,16,20260326,2026-03-26,75,33433.48,1,0,4.4
1565,17,20260326,2026-03-26,82,25246.88,0,2,3.8
1566,18,20260326,2026-03-26,84,32734.57,1,3,4.1
1567,1,20260325,2026-03-25,223,33869.6,0,2,4.8
1568,2,20260325,2026-03-25,252,109017.12,0,2,4.9
1569,3,20260325,2026-03-25,270,48159.45,4,0,4.3
1570,4,20260325,2026-03-25,242,87449.0,5,2,4.4
1571,5,20260325,2026-03-25,270,109534.03,1,1,4.6
1572,6,20260325,2026-03-25,284,65706.8,0,1,4.0
1573,7,20260325,2026-03-25,221,92227.66,3,3,4.0
1574,8,20260325,2026-03-25,187,70113.23,1,0,4.0
1575,9,20260325,2026-03-25,274,52496.37,0,3,4.7
1576,10,20260325,2026-03-25,189,79838.56,1,0,4.0
1577,11,20260325,2026-03-25,243,67252.99,0,0,4.3
1578,12,20260325,2026-03-25,214,27055.27,1,2,4.1
1579,13,20260325,2026-03-25,231,30363.44,0,1,4.4
1580,14,20260325,2026-03-25,244,40766.44,4,1,4.0
1581,15,20260325,2026-03-25,65,14299.52,0,0,4.4
1582,16,20260325,2026-03-25,67,31359.76,0,2,3.8
1583,17,20260325,2026-03-25,85,29980.64,1,0,4.6
1584,18,20260325,2026-03-25,102,43998.73,0,1,4.1
1585,1,20260324,2026-03-24,252,59082.04,6,0,3.7
1586,2,20260324,2026-03-24,226,72011.22,1,2,3.8
1587,3,20260324,2026-03-24,243,90383.94,3,0,4.8
1588,4,20260324,2026-03-24,164,60406.79,2,0,4.5
1589,5,20260324,2026-03-24,206,63439.19,2,3,4.4
1590,6,20260324,2026-03-24,172,52107.36,6,3,4.0
1591,7,20260324,2026-03-24,260,69836.26,0,2,4.4
1592,8,20260324,2026-03-24,177,45107.98,5,3,4.6
1593,9,20260324,2026-03-24,165,66899.62,4,0,4.3
1594,10,20260324,2026-03-24,235,99810.63,0,1,4.0
1595,11,20260324,2026-03-24,264,63514.42,2,3,4.7
1596,12,20260324,2026-03-24,213,31763.26,6,0,4.8
1597,13,20260324,2026-03-24,183,26329.45,1,3,4.5
1598,14,20260324,2026-03-24,227,30353.45,1,3,4.3
1599,15,20260324,2026-03-24,105,39535.55,1,3,4.6
1600,16,20260324,2026-03-24,84,24939.71,1,3,4.8
1601,17,20260324,2026-03-24,80,16331.21,1,2,4.7
1602,18,20260324,2026-03-24,71,31140.03,1,0,4.0
1603,1,20260323,2026-03-23,268,66139.33,2,0,4.8
1604,2,20260323,2026-03-23,233,109832.82,6,3,4.6
1605,3,20260323,2026-03-23,282,70009.71,2,3,4.5
1606,4,20260323,2026-03-23,157,64064.25,3,0,4.2
1607,5,20260323,2026-03-23,217,96010.2,2,0,4.6
1608,6,20260323,2026-03-23,179,66671.65,5,3,4.3
1609,7,20260323,2026-03-23,216,37321.91,6,0,4.3
1610,8,20260323,2026-03-23,253,47990.58,6,0,4.2
1611,9,20260323,2026-03-23,267,104207.76,0,3,3.9
1612,10,20260323,2026-03-23,209,50204.98,2,1,4.7
1613,11,20260323,2026-03-23,252,62827.17,0,0,4.7
1614,12,20260323,2026-03-23,280,61681.34,5,3,3.6
1615,13,20260323,2026-03-23,226,107391.88,1,2,4.7
1616,14,20260323,2026-03-23,188,68182.97,5,1,3.7
1617,15,20260323,2026-03-23,76,11293.56,0,1,4.8
1618,16,20260323,2026-03-23,102,15618.96,0,0,4.4
1619,17,20260323,2026-03-23,68,14044.76,1,3,3.9
1620,18,20260323,2026-03-23,98,41743.51,1,3,3.9
1621,1,20260322,2026-03-22,131,59964.48,3,2,4.5
1622,2,20260322,2026-03-22,93,40272.74,2,3,4.0
1623,3,20260322,2026-03-22,139,51277.04,1,1,3.7
1624,4,20260322,2026-03-22,96,29957.0,0,2,4.2
1625,5,20260322,2026-03-22,120,31890.3,2,0,4.3
1626,6,20260322,2026-03-22,167,32281.46,5,2,4.0
1627,7,20260322,2026-03-22,169,58989.75,3,0,3.9
1628,8,20260322,2026-03-22,164,69263.4,2,1,3.7
1629,9,20260322,2026-03-22,112,38521.55,5,1,4.0
1630,10,20260322,2026-03-22,160,43820.98,2,3,3.8
1631,11,20260322,2026-03-22,151,27528.65,6,3,4.0
1632,12,20260322,2026-03-22,146,20517.95,1,1,4.7
1633,13,20260322,2026-03-22,145,63522.32,6,1,4.1
1634,14,20260322,2026-03-22,95,36209.11,2,1,4.3
1635,15,20260322,2026-03-22,66,27682.66,0,2,4.3
1636,16,20260322,2026-03-22,59,14681.64,0,1,4.2
1637,17,20260322,2026-03-22,67,24202.18,0,0,4.8
1638,18,20260322,2026-03-22,39,14512.79,0,0,3.8
